Awareness Overtime,Awareness Total,,Awareness Impact TP1,Awareness Impact TP2,Awareness Impact TP3,Awareness Impact TP4,Awareness Impact TP5,Awareness Impact TP6,Awareness Impact TP7,Discussion Heat Impact TP1,Discussion Heat Impact TP2,Discussion Heat Impact TP3,Discussion Heat Impact TP4,Discussion Heat Impact TP5,Discussion Heat Impact TP6,Discussion Heat Impact TP7,,,,,,,,,,
224.4930914307,170.718215328,,0.8368572527,0.7050160389,0.273703481,0.9891296962,0.8723673227,0.7069432757,0.1129511054,0.5630705384,0.6298861216,0.4709432449,0.3303719016,0.8557418815,0.2261925986,0.2008180723,0.0148869104,0.2153767398,0.6614623206,0.5458976012,0.8895011969,0.6113420381,0.9040852924,0.3276505416,0.9175644534,0.0060519233
41.9801532614,26.7440069256,,0.2275443783,0.0085680506,0.0649163491,0.1597208211,0.0642779938,0.92336967,0.6512966575,0.8259938318,0.5486762192,0.0513708056,0.8972520017,0.945907559,0.6098368453,0.8988900358,0.7268724389,0.6282972931,0.9444341672,0.8818632096,0.6220425595,0.4166814586,0.451029619,0.4513708425,0.3404938045,0.5858175225
109.0196079463,77.16183652,,0.7393803975,0.0885741843,0.6077954187,0.9855384269,0.1417784726,0.2105942338,0.4725241454,0.2551418938,0.2481789086,0.975157347,0.8742032483,0.0685195898,0.3628533148,0.949369821,0.1152036913,0.4383768515,0.4375303544,0.6167732896,0.3506517321,0.0073079689,0.9744621907,0.7368712366,0.9144884959,0.6841559259
94.5975197118,69.3562799164,,0.1125820521,0.6426069169,0.2851789999,0.9459995083,0.6108948473,0.6638109054,0.7611693432,0.6192752014,0.7254692176,0.9984264789,0.4640428188,0.9779545445,0.0398758531,0.5183597197,0.1164264888,0.5523625374,0.1536439295,0.1930901408,0.1520521862,0.1291362066,0.7592833357,0.0417172961,0.1069768736,0.0409866005
167.1335445089,124.6299419512,,0.0456478058,0.7829068084,0.9138191033,0.9943418141,0.5538897471,0.6422397307,0.6749697757,0.3636122073,0.5819848877,0.0977569403,0.7260871175,0.0927336337,0.9847808488,0.6970302552,0.317787187,0.0878080324,0.7487507964,0.4628801621,0.0412928243,0.2590751745,0.034109244,0.8199000452,0.2029054848,0.1761131099
101.0635453906,71.3125080157,,0.4716745747,0.4202352719,0.7125163577,0.6370793011,0.3778384022,0.7246044425,0.6929739616,0.3209681186,0.2082292431,0.7033396682,0.9399775433,0.0912744704,0.0091339593,0.5622616258,0.566267312,0.4501179901,0.8454675788,0.9694936789,0.6492334224,0.1037951551,0.1850580066,0.8618595065,0.4676677234,0.5938919415
54.1923655215,54.5022203514,,0.0012392281,0.5432965151,0.96123392,0.4725029322,0.9192229662,0.4527573103,0.375332856,0.5557671082,0.0764452967,0.6753600828,0.6643915651,0.3768444993,0.4930611906,0.9980879994,0.1182064086,0.0776222852,0.6559869387,0.0701266525,0.8488216406,0.627852435,0.7083664142,0.0179678426,0.2295270141,0.4410876063
41.9890769465,33.0523930391,,0.1060639754,0.6866968506,0.1129089919,0.1686955695,0.8537636046,0.5314194275,0.6714920026,0.6963969871,0.4654798195,0.0665741449,0.0023577615,0.1421848634,0.6077631414,0.695914147,0.2162320683,0.9601489153,0.9786090573,0.6922320861,0.5918802093,0.0916409223,0.3510558606,0.0734407001,0.5182534732,0.4733825283
45.729269741,32.5163103947,,0.8676839552,0.1304105298,0.3696811172,0.111529889,0.6107049012,0.4020056918,0.1635034893,0.3613745818,0.1920558491,0.9640471536,0.8348936051,0.014273326,0.6088908703,0.0014725956,0.2302159448,0.2865640184,0.8920880196,0.7667504709,0.4681231428,0.8296389115,0.1388665225,0.1926453652,0.1466924462,0.4360102709
171.9812103573,128.652777274,,0.3653362542,0.6237205297,0.9852554181,0.2031178076,0.2407770469,0.3585028181,0.8811762115,0.5347912843,0.1726730097,0.9530237435,0.0346848803,0.5096952194,0.4000024758,0.5264903504,0.7489742271,0.8267480404,0.7220119635,0.6311277972,0.7481197757,0.7494200992,0.2406781094,0.6007748937,0.3719843274,0.2139812345
124.9577022176,89.8717692753,,0.02728862,0.6766033058,0.8051201761,0.5411805531,0.937049671,0.6233694686,0.5757831725,0.9965068639,0.8903537848,0.9958979528,0.9215251197,0.7810910598,0.8153189294,0.6930337168,0.2594316391,0.9034765808,0.1034356693,0.9450898376,0.9219251962,0.7818976634,0.8686364822,0.4208565357,0.523153653,0.3573693814
45.7487913712,38.5104716122,,0.5198272215,0.7115260062,0.8063367906,0.9598076024,0.1578976819,0.0514270395,0.5890448815,0.1625606716,0.0904547666,0.7692523643,0.471234237,0.3851493626,0.320998019,0.6285002327,0.2999674111,0.0596749589,0.2139842786,0.9121416842,0.9950960144,0.7632697448,0.6632043077,0.8340634184,0.2317867011,0.8371286377
178.7208110192,134.6294774726,,0.9981213715,0.618625169,0.648621645,0.6620737485,0.5512976844,0.3797099886,0.704107141,0.9412688553,0.2797616237,0.7519346192,0.0397748842,0.0526139871,0.0841450851,0.0792262527,0.224662316,0.7765148139,0.5016469743,0.8497609551,0.0538101221,0.4791355653,0.2623549348,0.9812982581,0.1525162988,0.1369078627
197.9587936131,150.5730909839,,0.7931849299,0.5072355095,0.4984377889,0.4249827977,0.1296736633,0.1912441908,0.6152323958,0.4604763982,0.8530865227,0.6071403107,0.6142852133,0.690773989,0.6087793111,0.2606790507,0.9651651646,0.8478220245,0.4814793943,0.4012537045,0.8608091049,0.8512505003,0.0041280702,0.2740177173,0.3100323761,0.0363332081
52.1912488031,48.2242963377,,0.8591522349,0.6967373642,0.6378160465,0.1072065354,0.3945107026,0.0107225711,0.9029231058,0.771432573,0.9215867076,0.6514711181,0.8527470072,0.0989054197,0.3879742564,0.812202049,0.4268977982,0.2662640626,0.4254334816,0.932241727,0.4938823598,0.4973893185,0.9617660151,0.0322662749,0.4593372271,0.691226377
58.8361520726,57.3444144644,,0.5550880353,0.2396920766,0.6196235725,0.4400880398,0.359955644,0.2000461818,0.6511959952,0.8847589175,0.167023084,0.453936613,0.4240077492,0.1271334605,0.2713917299,0.2742821099,0.4063171605,0.726786267,0.0195334194,0.9047497921,0.2886112868,0.1447857635,0.7606491065,0.6178883499,0.0959641308,0.8662277162
47.2337559368,40.2208499627,,0.5855497249,0.5202333034,0.9809991159,0.3323777938,0.6746231199,0.571699935,0.0937260944,0.7439779286,0.296177371,0.8578688005,0.4098754555,0.2591836403,0.4974271183,0.756307563,0.165953256,0.1027651136,0.3126166721,0.2718618491,0.5970925125,0.6276178472,0.8762494605,0.4808873476,0.0028780914,0.4252928684
141.482155687,103.4710211569,,0.1741206753,0.720683846,0.7766733316,0.1691714426,0.2908261408,0.88793145,0.9255788539,0.9920718257,0.9196467931,0.9687179097,0.7810050844,0.8494910204,0.5891855265,0.7127856139,0.0539416888,0.5003477244,0.5308585651,0.1859148791,0.1243589978,0.4490070817,0.3623212531,0.7869004198,0.4707774753,0.4355317771
112.3544135185,79.4951048799,,0.7941337639,0.1993660082,0.4438932903,0.8355180737,0.3804494993,0.6637018895,0.1672497002,0.6365397075,0.9292350337,0.9006983081,0.2082949814,0.4951360895,0.5635071679,0.9959880543,0.8047696849,0.7464458898,0.5822994935,0.5631989378,0.8542175022,0.1380007892,0.208546863,0.5437577356,0.5785152688,0.4898584487
145.3875863655,107.4006088785,,0.030803351,0.0725746909,0.7606696527,0.4451675154,0.4466852691,0.9413776091,0.7177292918,0.9684219983,0.6981578768,0.3252533607,0.7215126902,0.2730759926,0.1522607561,0.602993881,0.4079541814,0.415853976,0.3255930324,0.2981323829,0.8262213115,0.882005947,0.7768570337,0.3950949857,0.1703587108,0.1039208982
146.5835172524,108.2843354452,,0.3989848089,0.5436818722,0.9090653815,0.0049256578,0.8308484891,0.9551311611,0.9833134348,0.3407609489,0.6782828627,0.1143076697,0.9768681169,0.823139917,0.9851238487,0.7850977664,0.6813707286,0.7529588046,0.9271943177,0.1698810323,0.2754970937,0.1651434609,0.0156443703,0.498987791,0.4168060622,0.2927792905
65.4389992326,66.1232066649,,0.1907802673,0.7723410351,0.9052446305,0.4950863892,0.0634926762,0.853020631,0.2188763997,0.6619659594,0.2186210931,0.6212759091,0.1452535343,0.5072574614,0.9330686226,0.4375527871,0.9359522126,0.0935108232,0.8812068878,0.7343897646,0.8971443526,0.39299172,0.4010883652,0.1595769254,0.0956792438,0.6828015584
45.3103872034,33.9695639845,,0.6772092239,0.3267606623,0.9080006915,0.0964089351,0.7590428317,0.8947157816,0.4683264,0.7095523633,0.6792904457,0.3927966089,0.6828686169,0.1253885502,0.0617720514,0.9376165686,0.3684757061,0.6419248573,0.5161070618,0.7447954756,0.2469265576,0.7341878265,0.8048113364,0.1296529706,0.9802111107,0.7642449666
216.7827295406,164.1539721862,,0.2381628399,0.5120150379,0.1674817333,0.5441093502,0.0031657567,0.7928400802,0.2409618004,0.6197225679,0.1651686227,0.3541598125,0.4959495805,0.9186239944,0.8941690909,0.8488693659,0.0691566548,0.7095794395,0.0625644727,0.893190345,0.5399723245,0.6593558076,0.7370833741,0.7521690664,0.9708460749,0.139992537
49.5125281977,41.3951091428,,0.2448608459,0.1173617519,0.6258329997,0.839334943,0.4320956482,0.1158972399,0.3104471815,0.158258151,0.4534548249,0.7613972967,0.2613210143,0.8399248075,0.931367733,0.1597727224,0.7807688795,0.7695836567,0.6065775394,0.9167036777,0.3592057621,0.9078298979,0.6647955249,0.3586509489,0.857472984,0.87591296
188.4498102323,141.4735647443,,0.7690294225,0.3755339172,0.4314742665,0.7985904042,0.4531340805,0.9207507027,0.2731276137,0.6281918479,0.9393591243,0.4630042864,0.9144893821,0.3229698763,0.6311446141,0.9744378153,0.7960090865,0.9334795639,0.5021427405,0.3608715338,0.0352245001,0.8626422074,0.3534197319,0.592472337,0.8488086176,0.3083127076
56.0538258489,53.3089328472,,0.4430190347,0.176976606,0.8787312917,0.1715842052,0.3055430838,0.0326254176,0.7524000775,0.5197279912,0.6741377066,0.2642610621,0.5669964886,0.0295799682,0.2932399135,0.8235718858,0.6298250002,0.7053499172,0.0676760958,0.543262556,0.7093442544,0.5642432577,0.4321743516,0.5749651041,0.2556511496,0.9139494113
162.0622644924,121.3621277178,,0.0450812605,0.8319955669,0.5345400073,0.3079643558,0.9110500435,0.6406001555,0.3858608568,0.2578802691,0.81969326,0.4371235789,0.3647522391,0.3061873256,0.5506703383,0.0135716453,0.3534254002,0.1187989999,0.6404061418,0.5103290779,0.3415286151,0.8434241127,0.6316139962,0.0823324227,0.9647216915,0.0980747522
214.6020413408,163.9196357461,,0.6340226035,0.9237875292,0.5639422981,0.6034118574,0.7131830802,0.1265593337,0.9819474444,0.6532954037,0.0939590309,0.6686516065,0.0490649512,0.3298193272,0.4162788786,0.6817325095,0.7266911552,0.6122760325,0.3129565175,0.0304518878,0.1749228609,0.3039089825,0.3928624558,0.1513341187,0.5898131537,0.0059761563
49.1338198658,30.87763457,,0.3074548881,0.0453204468,0.5160919149,0.2055610085,0.9546558653,0.2955731365,0.4827938985,0.9117319338,0.0312851892,0.9909431885,0.2320882847,0.1740651029,0.0837402719,0.4755421282,0.5157058111,0.2482094409,0.9263375723,0.916147768,0.418710479,0.1350869582,0.7977073964,0.7817125326,0.4369648749,0.7134854906
162.2887561049,120.3327475055,,0.907860338,0.4630326511,0.0824895531,0.7102149344,0.0920204338,0.4256744496,0.6200183625,0.3076621164,0.1320466427,0.4855443264,0.6484033852,0.2754938412,0.9322405675,0.0240273373,0.6321246838,0.1314210024,0.1435651359,0.2184081609,0.1610113059,0.9853516455,0.0187756246,0.6533280144,0.6703819805,0.4019240463
51.3396152178,49.4044739207,,0.2506904989,0.0003196625,0.5891654448,0.8283255072,0.2968067946,0.8050016699,0.4001613041,0.8774664664,0.2256905182,0.8053023646,0.8944550163,0.0309934013,0.4340499787,0.6191229502,0.9811009327,0.1322884963,0.6781256749,0.0861382093,0.7735397649,0.3765175413,0.7390076995,0.0259724916,0.3158180026,0.3729521448
222.7395214795,169.4282983462,,0.6987175591,0.6837771881,0.2345286499,0.254205945,0.2423681599,0.6742759769,0.8064935834,0.7376890141,0.6214424572,0.8066320052,0.4175604764,0.5064981703,0.9142073301,0.7750312382,0.1544876028,0.270125601,0.0015062364,0.3336644552,0.3197422456,0.389781689,0.2396506577,0.2398301965,0.98813976,0.0087923787
217.3316575209,165.073531277,,0.1568567895,0.9451693772,0.3346016257,0.2154452187,0.6256504675,0.742581657,0.3539127936,0.8838226909,0.8708904122,0.8351627942,0.7662100243,0.487574829,0.3615353091,0.5835410901,0.3560342524,0.3622479109,0.1040082489,0.0092800796,0.7281321506,0.6036995996,0.1059874166,0.4845539736,0.479792963,0.0332950386
76.9936812948,53.5975573103,,0.811679037,0.422090869,0.0873585985,0.4349927875,0.1231050088,0.6944186557,0.383646707,0.5750929738,0.2166645176,0.457736523,0.3633774526,0.3523347655,0.7402048094,0.0332751584,0.1952970125,0.7941936896,0.1330636152,0.5077967636,0.7425414995,0.5146440254,0.7500218985,0.7549260361,0.5968876239,0.67931473
39.1815235678,24.6091550386,,0.1898318811,0.6502913835,0.617886904,0.4858825603,0.7299627271,0.3559956428,0.2344826363,0.6607089366,0.0514319835,0.6837236471,0.3145599117,0.4971418233,0.5010674909,0.7108341236,0.2369807334,0.5165681333,0.9832721176,0.0200713322,0.911007728,0.9202153884,0.1993383125,0.1610721044,0.8796217001,0.6178665018
61.9189730873,61.7448291982,,0.3595881271,0.190631756,0.316089664,0.7690647294,0.6820893176,0.4387326403,0.6772414918,0.4530503113,0.9614256073,0.9686271452,0.0122651711,0.2955844275,0.2419751648,0.5518065985,0.4424319964,0.6239799797,0.1623786065,0.3624764769,0.1250145173,0.9960727545,0.8513536462,0.0111973737,0.0937619552,0.754530929
158.2241959879,117.6328735788,,0.3497406395,0.983639993,0.728648885,0.594814278,0.4096394624,0.0279419223,0.2492150833,0.0032593544,0.1787248734,0.5429428371,0.5486656205,0.8211802773,0.716304527,0.5596135452,0.8900018025,0.1215390777,0.5074090594,0.4792839173,0.4708054513,0.0466537602,0.142181958,0.3348132647,0.62990059,0.2485760011
91.8968125741,64.3367289414,,0.1100620932,0.9746361854,0.5169673068,0.0981848312,0.2217290879,0.2346557215,0.3752856481,0.8847061895,0.5165080372,0.8592447699,0.1981374588,0.8142829993,0.638906553,0.6601559862,0.4109965609,0.7343838362,0.5751840196,0.160929056,0.404489059,0.1602524824,0.3293290996,0.7644236199,0.1972066964,0.3602654323
47.1922546629,35.175409372,,0.5875482366,0.3023951152,0.2428083803,0.968976851,0.6713447731,0.6785698179,0.4124462212,0.8397965639,0.1114942874,0.2004644172,0.4814037996,0.6236591787,0.988698625,0.1102345023,0.0279364036,0.8657070858,0.7814281212,0.7711256106,0.5126541666,0.2489242437,0.8374368688,0.9436391299,0.4483908569,0.9818215338
47.0497708615,35.0015586465,,0.7426638315,0.5943150131,0.9933523648,0.2266884509,0.7997082662,0.7200716111,0.0044406744,0.8955904427,0.5477945706,0.7423325587,0.5730007296,0.1032043225,0.7571187569,0.1277096502,0.3318390251,0.0587494263,0.6126947085,0.0257991209,0.3702142445,0.2036854286,0.8662952724,0.8796887917,0.4226020957,0.9575117058
168.9884518991,126.0027461489,,0.5798097234,0.1610616683,0.1073879026,0.5209182266,0.7093156171,0.6093212075,0.3832419991,0.8037005947,0.186389882,0.6129524006,0.0637846096,0.6942669544,0.3416601124,0.6613716941,0.1852485427,0.5682283354,0.4853240407,0.1168081225,0.2571995302,0.1454776688,0.2103414932,0.908296984,0.9429754696,0.548327249
50.2112817925,45.759172896,,0.5162296776,0.1336561298,0.5143575761,0.6876881464,0.1648693236,0.970354802,0.5040879991,0.9099395427,0.7744557164,0.7424728855,0.3401998701,0.1740493572,0.0337051324,0.4684887031,0.3877274498,0.8966722515,0.0756540529,0.723421592,0.7462156817,0.0023650599,0.4888644833,0.1888950572,0.3555495715,0.646723083
50.6184604026,31.5062960056,,0.6635762024,0.8359752108,0.4479761396,0.5421558604,0.1713222464,0.2881784015,0.1507924817,0.8091839787,0.6587514033,0.545830745,0.0920256286,0.8005535888,0.2998774873,0.91800152,0.1905308527,0.4011281962,0.1957021115,0.7045215087,0.422287524,0.8934327184,0.2361338313,0.8981362251,0.2462721213,0.5968874221
53.1626387215,49.713378257,,0.8463535552,0.935633191,0.5461402996,0.1381847185,0.7282521134,0.3168214153,0.3980514777,0.3909249655,0.1772932496,0.7315303403,0.7103202234,0.8345417731,0.8061309104,0.1873344822,0.7971815162,0.3257115929,0.5385369372,0.5144992641,0.2468070543,0.0498560342,0.5506718038,0.5396823051,0.0228129112,0.726009779
73.4556884696,74.0936397003,,0.4314570555,0.1662137253,0.5988488298,0.9752407142,0.2097853197,0.5763181226,0.0674624402,0.1309731964,0.0535300876,0.7794295832,0.5872821348,0.668979313,0.3837937019,0.7707906164,0.2366645307,0.8654671204,0.8675590808,0.6358147118,0.3273039491,0.2536089497,0.2528870364,0.0382312501,0.4979025105,0.9420165205
226.1836213532,171.9320997877,,0.2930273558,0.6638205575,0.4558514857,0.8830845485,0.0692888785,0.3565863555,0.0639759711,0.7347875957,0.8672399513,0.8805011697,0.5797461244,0.0464296167,0.38678743,0.4675000169,0.2459604595,0.1170095341,0.4739088492,0.5711864925,0.1047577583,0.024280165,0.7502889317,0.5357541329,0.8609156172,0.0032421414
43.20238941,25.2208817091,,0.486838369,0.2109158011,0.8557459006,0.5647279769,0.8180490277,0.896171804,0.7294980805,0.4878962897,0.9263667238,0.3815376184,0.1480335505,0.0948694409,0.139238761,0.2668903736,0.0486355046,0.0214126462,0.9762204916,0.1883824939,0.220170293,0.0344660418,0.0595013208,0.0579104261,0.6744178855,0.315505639
162.3252991075,120.6162566892,,0.4584375861,0.9304146148,0.18824086,0.0281231943,0.4771555964,0.6538267652,0.6003623104,0.918878591,0.1140155903,0.0277688631,0.9318752796,0.1623932243,0.4227030704,0.7996478912,0.1662075267,0.6548160753,0.7869412537,0.4605791917,0.5721169372,0.4842088291,0.6842942158,0.4686100543,0.7823946776,0.3620601922
165.2628131294,124.1897098214,,0.8592577574,0.2230049704,0.4513048158,0.3870536081,0.9518105508,0.8408921992,0.2053901231,0.6303767688,0.5348256716,0.5463610924,0.7751261882,0.6812754034,0.202218597,0.2721380211,0.6490068671,0.4722175771,0.8194341459,0.8952585151,0.3269958575,0.4149491841,0.2988522909,0.3806914561,0.266880904,0.1218851904
221.8881514532,168.3591183926,,0.2949182467,0.9906612273,0.9149184771,0.7616952374,0.027279594,0.632451713,0.7912584164,0.4036063585,0.0349392143,0.3637659951,0.4609898034,0.5418594503,0.0404100227,0.0522542225,0.3632503246,0.3599205421,0.2600831898,0.1946111105,0.8936936271,0.1934614848,0.435499032,0.9406838418,0.8397103787,0.0817893621
40.5663345432,24.2255299645,,0.5799353836,0.4393203533,0.2531501092,0.2593172627,0.9357057393,0.7252261764,0.111893065,0.93183376,0.9197853194,0.4998885164,0.6694721871,0.7067421533,0.898859992,0.3246637373,0.2210474789,0.6021046618,0.4796198336,0.9404146838,0.1243861113,0.6462408405,0.6260952137,0.6556229063,0.3061035622,0.6977936369
181.7406673314,135.7658156489,,0.3230599485,0.0036894389,0.1562723526,0.2655903278,0.6930032753,0.1601780631,0.6686067766,0.7882898578,0.4438976675,0.9320424089,0.9187832325,0.0457222018,0.2759675238,0.4834190488,0.4900576926,0.11698922,0.4078892475,0.3463562714,0.2531933451,0.5748105738,0.6963302951,0.6798882814,0.9868124834,0.4112625443
48.3216520282,36.8537592212,,0.9174611703,0.1871534712,0.6846393074,0.5269716638,0.655051126,0.5777937049,0.03770075,0.4839884026,0.8969846005,0.9716620951,0.5024047827,0.6219816633,0.8805119998,0.1799039999,0.569516945,0.5680571976,0.9462754363,0.3707668616,0.3344072298,0.6324186987,0.1621258316,0.2300319778,0.2355414995,0.5752528797
65.5375785011,65.8824060373,,0.2599753046,0.3597515905,0.8760425541,0.7546355402,0.9924042686,0.324012785,0.1722480462,0.7209180453,0.3604702979,0.4467395508,0.6835438389,0.9099690183,0.2901413913,0.194082834,0.869352794,0.2058092682,0.2420036488,0.7327377445,0.1920106968,0.7925925334,0.9273693227,0.0455660494,0.4383626898,0.8965484167
41.0574419836,24.2262390574,,0.7736382814,0.8071914137,0.3682649942,0.73041791,0.032741997,0.0747732792,0.8147781341,0.1960764873,0.4587260239,0.7329551352,0.6586897662,0.6754527954,0.2940035793,0.547021437,0.6791067297,0.5455162221,0.8985390731,0.6245865865,0.1422070374,0.8900198168,0.732197318,0.0636786344,0.1318446258,0.2488494365
56.3631081552,54.2343261628,,0.5577205157,0.5738693564,0.0485512675,0.145243958,0.6702717013,0.8971411927,0.4075809329,0.5618157792,0.679209997,0.9264709963,0.0519943243,0.4982141232,0.8687395732,0.5226492464,0.1633822837,0.2364388149,0.4463005147,0.1636426315,0.0006784287,0.9642252371,0.0510468496,0.7258469251,0.1266132761,0.9625857993
